"name","SCHOOLID","Gender","One player games","Collaborative games","Use email","Chat on line","Social networks","Browse the Internet for fun","Read news","Obtain practical information","Download music","Upload content","Internet for school","Email students","Email teachers","Download from School","Announcements","Homework","Share school material"
"South Korea","0000033","Female",4,0,0,0,4,0,0,0,1,0,2,0,0,0,0,2,0
"South Korea","0000033","Female",0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1
"South Korea","0000033","Female",0,0,1,0,2,0,2,1,0,0,1,0,0,1,0,1,0
"South Korea","0000033","Female",0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,4,1
"South Korea","0000034","Male",0,3,2,0,0,2,2,1,2,0,0,2,1,1,1,1,1
"South Korea","0000034","Female",0,0,0,1,4,2,2,0,2,0,1,1,1,1,1,1,1
"South Korea","0000034","Female",0,1,1,0,2,3,3,3,1,0,1,0,0,0,0,1,0
"South Korea","0000034","Male",2,2,0,1,0,2,2,2,2,0,1,0,0,1,1,1,0
"South Korea","0000034","Male",0,3,1,3,3,1,1,1,1,0,0,0,0,0,0,0,0
"South Korea","0000034","Female",1,0,1,1,0,2,3,3,3,0,2,1,1,2,1,2,0
"South Korea","0000034","Male",0,0,0,0,0,2,1,1,0,0,2,1,0,1,0,1,1
"South Korea","0000034","Male",0,1,0,0,0,3,3,3,0,0,1,0,0,0,0,1,1
"South Korea","0000034","Female",1,0,2,2,3,2,3,2,3,0,1,0,2,1,0,3,0
"South Korea","0000034","Male",2,3,2,0,0,2,2,2,2,0,2,0,2,1,0,2,0
"South Korea","0000034","Male",0,0,0,0,0,3,0,2,4,3,1,1,0,2,2,2,1
"South Korea","0000034","Male",1,1,0,1,1,0,0,1,1,0,2,0,2,0,0,2,0
"South Korea","0000034","Male",2,1,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0
"South Korea","0000034","Male",2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0
"South Korea","0000034","Female",0,0,2,2,3,4,3,2,3,0,1,1,1,1,1,1,1
"South Korea","0000034","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
"South Korea","0000034","Female",0,0,0,3,4,2,1,1,2,0,1,0,0,0,0,1,0
"South Korea","0000034","Male",0,4,0,4,4,1,4,3,3,3,2,0,0,2,2,1,0
"South Korea","0000034","Male",0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"South Korea","0000034","Female",3,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0
"South Korea","0000034","Male",1,2,3,4,4,4,3,3,3,1,2,0,0,1,0,2,0
"South Korea","0000034","Female",3,0,1,0,4,2,3,2,0,0,1,0,0,0,0,0,0
"South Korea","0000034","Female",0,0,1,2,4,4,3,2,2,3,1,2,2,0,0,0,0
"South Korea","0000034","Male",2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"South Korea","0000034","Female",1,0,4,4,4,4,1,2,4,1,2,1,0,1,4,1,0
"South Korea","0000034","Female",0,0,1,2,2,2,2,1,0,0,1,1,1,0,1,1,0
"South Korea","0000034","Male",0,3,0,1,3,1,0,0,1,0,1,0,0,0,0,1,0
"South Korea","0000034","Male",0,0,0,0,0,4,0,0,4,0,1,0,1,1,0,1,0
"South Korea","0000034","Male",3,3,0,3,3,3,2,3,3,0,3,2,2,2,2,2,2
"South Korea","0000034","Female",1,1,2,1,1,2,2,2,3,3,2,2,2,2,2,2,2
"South Korea","0000034","Male",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Korea","0000034","Male",1,0,0,0,0,2,3,2,1,0,0,0,0,0,2,1,0
"South Korea","0000034","Male",2,4,3,0,1,3,4,2,2,4,0,1,0,2,2,1,0
"South Korea","0000034","Male",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
"South Korea","0000034","Female",2,2,0,0,0,2,2,0,3,0,1,0,1,0,0,1,0
"South Korea","0000035","Male",3,0,1,0,3,2,0,0,2,1,1,0,0,1,0,1,0
"South Korea","0000035","Male",0,0,0,2,2,1,2,0,0,0,2,0,0,0,0,2,0
"South Korea","0000035","Female",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"South Korea","0000035","Female",0,0,1,1,2,1,1,1,2,1,1,1,1,1,1,1,0
"South Korea","0000035","Female",0,0,0,2,2,1,1,0,1,1,1,0,1,0,0,1,0
"South Korea","0000035","Female",0,0,0,2,3,2,3,2,1,0,2,0,0,1,0,2,2
"South Korea","0000035","Male",4,4,0,2,0,3,4,1,4,1,2,2,0,0,1,2,0
"South Korea","0000035","Male",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"South Korea","0000035","Female",0,0,1,0,3,3,3,3,3,3,1,0,0,0,1,1,0
"South Korea","0000035","Female",0,0,0,0,2,2,2,0,1,0,1,0,1,1,0,2,0
"South Korea","0000035","Female",0,0,1,0,1,2,2,2,1,0,2,0,0,1,1,2,NA
"South Korea","0000035","Male",2,3,2,0,0,3,2,3,3,0,2,0,1,1,2,2,0
"South Korea","0000035","Male",2,0,1,1,1,1,2,1,1,1,1,0,0,1,1,1,0
"South Korea","0000035","Male",0,2,0,0,0,0,4,4,4,0,4,0,4,4,0,4,0
"South Korea","0000035","Female",0,0,1,2,2,0,1,2,0,0,0,0,0,0,0,0,0
"South Korea","0000035","Female",0,0,1,3,3,4,4,1,3,0,2,0,0,0,0,3,2
"South Korea","0000035","Female",1,1,1,2,3,0,1,1,1,0,1,0,1,1,0,1,0
"South Korea","0000035","Male",1,1,0,0,0,1,3,2,3,0,1,0,1,1,1,2,1
"South Korea","0000035","Male",0,2,0,3,0,0,1,1,1,0,1,0,1,1,0,1,0
"South Korea","0000035","Female",0,0,0,0,3,0,0,0,1,0,2,0,0,1,1,2,0
"South Korea","0000035","Female",0,0,0,4,4,2,2,1,0,0,1,0,0,0,1,1,0
"South Korea","0000035","Male",1,2,0,0,0,1,2,0,2,0,3,0,0,0,0,2,0
"South Korea","0000035","Male",1,1,0,0,1,0,3,1,1,0,1,0,1,2,0,1,0
"South Korea","0000035","Female",0,0,2,0,4,2,2,1,2,1,0,1,0,1,1,1,0
"South Korea","0000035","Male",2,2,0,3,0,0,0,1,2,0,0,0,0,0,3,0,0
"South Korea","0000035","Male",1,2,0,0,4,1,3,2,3,0,1,0,0,1,0,1,0
"South Korea","0000035","Female",0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
"South Korea","0000035","Male",2,1,2,2,2,1,1,2,2,0,2,2,2,1,0,2,0
"South Korea","0000035","Female",0,0,1,4,4,0,0,2,2,0,2,0,1,1,0,2,0
"South Korea","0000035","Female",0,0,2,3,3,2,2,1,1,0,2,1,1,1,0,1,1
"South Korea","0000035","Male",0,3,0,1,2,2,1,0,1,0,2,1,2,1,0,2,1
"South Korea","0000035","Male",0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,0
"South Korea","0000036","Female",0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
"South Korea","0000036","Female",0,0,1,0,1,3,2,2,2,0,2,0,0,1,1,1,0
"South Korea","0000036","Male",1,3,0,0,3,3,3,2,3,3,1,0,1,1,1,1,0
"South Korea","0000036","Male",2,2,1,0,3,0,2,1,1,1,1,1,1,2,1,2,1
"South Korea","0000036","Female",0,0,0,1,0,1,1,2,2,0,2,0,1,1,1,2,1
"South Korea","0000036","Male",1,2,0,2,2,1,1,2,2,2,1,1,1,1,1,1,1
"South Korea","0000036","Female",0,0,0,0,0,2,0,2,0,0,2,0,2,1,0,2,0
"South Korea","0000036","Female",2,2,3,3,4,4,2,2,3,1,1,1,2,1,0,2,1
"South Korea","0000036","Male",0,3,1,1,0,2,3,1,4,0,1,0,0,0,1,2,0
"South Korea","0000036","Male",2,2,2,2,2,0,0,2,0,2,2,2,2,2,2,2,2
"South Korea","0000036","Female",0,0,1,1,2,1,3,2,2,1,2,2,1,1,1,1,1
"South Korea","0000036","Male",3,3,2,2,1,3,NA,3,3,0,3,3,3,3,3,3,3
"South Korea","0000036","Female",1,1,1,1,2,2,1,1,1,0,1,0,2,1,0,2,0
"South Korea","0000036","Male",0,2,2,0,0,0,3,2,1,0,0,0,0,1,1,1,0
"South Korea","0000036","Male",0,3,0,0,2,4,0,1,4,0,1,0,0,1,1,0,0
"South Korea","0000036","Male",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"South Korea","0000036","Male",2,2,2,1,2,3,1,2,1,2,2,2,3,2,2,3,2
"South Korea","0000036","Female",0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
"South Korea","0000036","Male",1,2,1,2,2,2,2,1,1,0,0,0,1,2,1,1,0
"South Korea","0000036","Male",0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,2,0
"South Korea","0000036","Male",2,1,3,4,4,4,3,2,3,2,2,2,0,0,3,1,2
"South Korea","0000036","Male",2,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0
"South Korea","0000036","Male",2,2,1,3,2,2,4,4,2,0,2,2,1,1,1,1,0
"South Korea","0000036","Female",2,0,1,2,3,2,2,2,1,2,1,2,0,1,3,2,1
"South Korea","0000036","Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"South Korea","0000036","Female",0,0,0,2,4,1,0,2,2,0,2,0,2,2,3,2,1
"South Korea","0000036","Female",1,1,0,4,4,2,2,1,1,0,1,0,0,0,0,0,0
"South Korea","0000036","Male",2,1,2,2,1,2,3,3,2,1,NA,NA,NA,NA,NA,NA,NA
"South Korea","0000036","Female",1,2,2,3,2,1,1,1,2,3,1,2,1,2,0,1,1
"South Korea","0000036","Male",0,4,4,4,2,4,4,4,4,0,0,0,0,0,3,0,0
"South Korea","0000036","Male",0,2,2,3,3,3,3,2,3,1,0,0,1,1,1,1,0
"South Korea","0000036","Female",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
"South Korea","0000036","Female",0,0,1,1,4,1,2,2,1,0,2,1,1,2,1,1,0
"South Korea","0000036","Female",4,1,0,2,2,3,1,2,3,0,0,0,0,2,3,2,1
"South Korea","0000037","Female",0,1,1,4,3,2,0,3,2,2,0,0,0,0,4,0,0
"South Korea","0000037","Male",0,2,0,0,0,1,0,1,2,0,1,0,0,1,0,0,0
"South Korea","0000037","Male",4,4,3,3,3,3,0,0,4,1,0,0,0,0,0,0,0
"South Korea","0000037","Female",2,2,0,3,3,3,3,3,2,3,0,1,0,0,0,0,0
"South Korea","0000037","Female",1,1,1,3,2,0,0,1,1,0,0,1,0,0,2,1,1
"South Korea","0000037","Male",2,2,0,2,2,0,2,0,0,0,0,1,1,1,1,1,1
"South Korea","0000037","Female",2,0,1,2,2,2,2,1,1,0,1,1,0,0,1,1,1
"South Korea","0000037","Female",0,1,1,2,2,2,2,2,2,0,1,0,1,1,1,1,0
"South Korea","0000037","Male",1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
"South Korea","0000037","Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Korea","0000037","Male",0,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1
"South Korea","0000037","Female",0,0,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0
"South Korea","0000037","Female",0,0,2,3,3,1,3,3,3,1,2,0,0,0,1,1,0
"South Korea","0000037","Male",0,3,1,4,4,3,4,2,4,4,0,0,1,1,1,1,1
"South Korea","0000037","Female",0,0,1,3,4,3,3,1,2,0,1,0,0,0,1,0,0
"South Korea","0000037","Female",0,0,1,0,2,2,1,2,2,0,1,0,1,1,0,1,0
"South Korea","0000037","Male",2,2,3,3,1,2,3,1,1,1,1,1,1,2,1,3,3
"South Korea","0000037","Male",3,3,1,4,4,3,1,1,4,4,1,1,1,1,1,1,1
"South Korea","0000037","Male",1,1,0,2,3,1,2,1,1,0,0,0,0,1,1,0,0
"South Korea","0000037","Male",2,3,0,3,2,3,3,2,2,2,1,0,0,0,0,0,0
"South Korea","0000037","Male",2,2,1,2,1,2,0,1,2,0,0,0,1,1,0,1,0
"South Korea","0000037","Male",1,1,1,1,1,2,2,1,1,0,1,1,1,0,0,1,0
"South Korea","0000037","Female",1,0,2,0,0,3,1,3,3,1,2,0,1,0,0,2,0
"South Korea","0000037","Female",0,0,2,3,3,3,0,0,2,2,2,2,2,1,1,2,1
"South Korea","0000037","Male",2,2,0,2,0,3,2,0,2,2,0,0,0,0,0,0,0
"South Korea","0000037","Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Korea","0000037","Male",1,2,0,0,0,2,2,1,2,0,1,0,1,1,1,1,0
"South Korea","0000037","Male",1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
"South Korea","0000037","Female",0,0,4,4,4,4,4,4,4,4,0,0,1,0,1,1,0
"South Korea","0000037","Female",1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
"South Korea","0000037","Female",1,0,2,2,3,1,1,1,2,1,0,1,0,0,0,0,0
"South Korea","0000037","Male",2,2,1,2,2,2,0,1,2,0,0,2,0,3,3,1,0
"South Korea","0000037","Male",2,2,1,3,3,1,0,1,2,2,2,1,1,2,0,1,0
"South Korea","0000037","Male",0,1,0,1,1,1,3,2,1,0,2,0,0,0,0,1,0
"South Korea","0000038","Female",0,0,0,4,4,0,4,1,0,0,1,0,1,1,1,1,0
"South Korea","0000038","Female",0,0,0,3,3,1,2,1,2,0,2,1,0,1,1,1,1
"South Korea","0000038","Female",2,0,1,4,4,3,4,2,0,1,1,2,0,0,3,1,0
"South Korea","0000038","Female",0,0,0,3,4,1,0,1,0,0,1,0,0,0,3,1,1
"South Korea","0000038","Female",0,1,1,1,2,2,0,2,2,1,1,0,0,1,1,1,1
"South Korea","0000038","Female",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"South Korea","0000038","Female",3,1,0,3,3,3,3,1,1,0,1,1,0,0,4,0,0
